symbol,as_of_date,price,sector,score,sales_cagr_5y,avg_roe_5y,pe_ratio,debt_equity,market_cap_cr,cfo_pat_ratio,source_updated_at,created_at,flag_inf_any_numeric,threshold_extreme_pe_sector_p995_pe_ratio,flag_extreme_pe_sector_p995,threshold_extreme_roe_sector_p995_avg_roe_5y,flag_extreme_roe_sector_p995,threshold_high_sales_cagr_sector_p995_sales_cagr_5y,flag_high_sales_cagr_sector_p995,as_of_age_days,flag_stale_as_of_date,issue_codes_hard_fail,issue_codes_warning,issue_codes_all,issue_count_hard_fail,issue_count_warning,issue_count_all,flag_has_hard_fail,flag_has_warning,flag_any_issue,row_action
CERA.NS,2026-02-14,5098.0,Industrials,,,17.18,31.3,4.35,6640.56,0.0,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,1133.970849999963,False,624.8587999999795,False,93.79,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CESC.NS,2026-02-14,150.0800018310547,Utilities,38.4,10.67,12.2,13.46,1.41,19835.84,0.0,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,142.37805,False,104.36,False,38.36300000000002,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CGCL.NS,2026-02-14,177.3000030517578,Financial Services,,,8.7,18.92,2.52,16966.62,0.0,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,435.26070000000004,False,54.42,False,855.65,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CGPOWER.NS,2026-02-14,681.4000244140625,Industrials,,,54.35,93.76,1.52,106179.91,0.0,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,1133.970849999963,False,624.8587999999795,False,93.79,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CHALET.NS,2026-02-14,858.4000244140625,Consumer Cyclical,,,6.38,31.06,0.73,18791.72,0.0,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CHAMBLFERT.NS,2026-02-14,455.0,Basic Materials,,,18.89,9.44,1.02,18081.44,0.0,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,1725.8593000000008,False,59.53,False,18.36,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CHENNPETRO.NS,2026-02-14,876.0,Energy,86.5,11.03,33.38,6.08,0.22,13090.66,0.0,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,170.1304,False,241.52,False,76.96,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CHOICEIN.NS,2026-02-14,752.0,Financial Services,,,15.55,69.96,0.36,16864.59,0.0,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,435.26070000000004,False,54.42,False,855.65,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CHOLAHLDNG.NS,2026-02-14,1721.9000244140625,Financial Services,69.6,30.8,14.65,13.72,6.35,32526.63,-11.88,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,435.26070000000004,False,54.42,False,855.65,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
COHANCE.NS,2026-02-14,311.1499938964844,Healthcare,,,20.96,40.25,0.11,12427.69,1.17,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,1100.9784999999997,False,334.23,False,51.66,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CONCOR.NS,2026-02-14,497.8999938964844,Industrials,21.7,2.45,10.31,29.88,7.02,38187.52,0.0,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,1133.970849999963,False,624.8587999999795,False,93.79,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CONCORDBIO.NS,2026-02-14,1183.5,Healthcare,,,18.79,39.65,0.09,12337.39,0.0,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,1100.9784999999997,False,334.23,False,51.66,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CREDITACC.NS,2026-02-14,1270.0,Financial Services,,,13.57,41.3,2.81,20037.94,0.0,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,435.26070000000004,False,54.42,False,855.65,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
ALKYLAMINE.NS,2026-02-14,1524.0,Basic Materials,,,16.83,43.02,0.0,7748.32,0.0,2026-02-13 10:09:24.442248,2026-02-14 13:17:48,False,1725.8593000000008,False,59.53,False,18.36,False,24,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
ACE.NS,2026-02-15,897.1500244140625,Industrials,,26.83,21.16,25.25,8.01,10678.13,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1133.970849999963,False,624.8587999999795,False,93.79,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
APARINDS.NS,2026-02-15,9511.0,Industrials,,,20.75,39.22,0.14,38205.46,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1133.970849999963,False,624.8587999999795,False,93.79,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
APOLLOTYRE.NS,2026-02-15,489.6499938964844,Consumer Cyclical,,7.8,8.43,33.56,0.29,31010.6,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
ARE&M.NS,2026-02-15,841.5499877929688,Industrials,,13.89,12.49,20.75,4.0,15404.19,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1133.970849999963,False,624.8587999999795,False,93.79,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
ASHOKA.NS,2026-02-15,151.61000061035156,Industrials,,,34.94,1.5,0.44,4258.32,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1133.970849999963,False,624.8587999999795,False,93.79,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
AZAD.NS,2026-02-15,1579.0999755859375,Industrials,,,11.01,82.63,0.21,10198.1,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1133.970849999963,False,624.8587999999795,False,93.79,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BANCOINDIA.NS,2026-02-15,661.9000244140625,Consumer Cyclical,,,23.73,42.03,0.45,9467.64,0.26,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BANDHANBNK.NS,2026-02-15,165.44000244140625,Financial Services,,7.81,8.35,26.47,0.0,26651.91,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BANKBARODA.NS,2026-02-15,287.45001220703125,Financial Services,,12.92,13.14,7.64,0.0,148650.81,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BANKINDIA.NS,2026-02-15,161.7899932861328,Financial Services,,16.33,8.45,7.5,0.0,73657.61,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BBTC.NS,2026-02-15,1791.9000244140625,Consumer Defensive,,7.72,-1.68,11.29,0.3,12502.43,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,134.99575,False,95.34,False,43.93,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BLS.NS,2026-02-15,269.29998779296875,Industrials,,37.17,24.95,17.24,0.17,11086.84,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1133.970849999963,False,624.8587999999795,False,93.79,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
BPCL.NS,2026-02-15,374.1000061035156,Energy,,8.28,19.6,6.5,0.56,162303.51,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,170.1304,False,241.52,False,76.96,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CAPLIPOINT.NS,2026-02-15,1731.199951171875,Healthcare,,,19.69,21.51,0.17,13181.34,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1100.9784999999997,False,334.23,False,51.66,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CENTRALBK.NS,2026-02-15,36.880001068115234,Financial Services,,,7.12,6.78,0.0,33399.42,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CESC.NS,2026-02-15,150.3300018310547,Utilities,,10.67,12.2,13.52,1.41,19927.3,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,142.37805,False,104.36,False,38.36300000000002,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CHENNPETRO.NS,2026-02-15,879.0,Energy,,11.03,33.38,6.09,0.22,13101.84,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,170.1304,False,241.52,False,76.96,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
CHOICEIN.NS,2026-02-15,753.8499755859375,Financial Services,,,15.55,69.93,0.36,16811.07,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
EIDPARRY.NS,2026-02-15,907.1500244140625,Basic Materials,,,14.1,13.59,0.18,16146.64,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1725.8593000000008,False,59.53,False,18.36,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
EXIDEIND.NS,2026-02-15,336.79998779296875,Consumer Cyclical,,,15.29,34.61,0.11,28635.9,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
EXPLEOSOL.NS,2026-02-15,852.3499755859375,Technology,,11.34,18.36,12.44,2.87,1322.82,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,2519.7525000000046,False,50312.7,False,139.45,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GAIL.NS,2026-02-15,161.69000244140625,Utilities,,15.23,13.82,12.39,0.25,106312.46,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,142.37805,False,104.36,False,38.36300000000002,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GESHIP.NS,2026-02-15,1300.0999755859375,Industrials,,15.04,17.6,8.22,8.24,18561.16,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1133.970849999963,False,624.8587999999795,False,93.79,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GICRE.NS,2026-02-15,390.6000061035156,Financial Services,,-0.51,11.52,7.12,0.0,68526.87,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GOKULAGRO.NS,2026-02-15,168.64999389648438,Consumer Defensive,,,21.86,16.63,0.48,4976.64,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,134.99575,False,95.34,False,43.93,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GRASIM.NS,2026-02-15,2888.0,Basic Materials,,,7.2,43.29,1.27,195923.73,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1725.8593000000008,False,59.53,False,18.36,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
GRAVITA.NS,2026-02-15,1653.5999755859375,Industrials,,20.28,28.46,31.35,0.2,12044.31,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1133.970849999963,False,624.8587999999795,False,93.79,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
HEXT.NS,2026-02-15,561.5999755859375,Technology,,,21.65,25.32,0.11,34220.87,1.27,2026-02-15 23:35:15,2026-02-15 18:05:15,False,2519.7525000000046,False,50312.7,False,139.45,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
HINDPETRO.NS,2026-02-15,450.20001220703125,Energy,,7.41,10.82,6.22,1.11,95794.57,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,170.1304,False,241.52,False,76.96,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
IIFL.NS,2026-02-15,508.79998779296875,Financial Services,,12.74,13.67,17.06,4.01,21635.6,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
IOC.NS,2026-02-15,176.77000427246094,Energy,,8.79,13.96,6.81,0.73,249621.15,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,170.1304,False,241.52,False,76.96,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
IRCTC.NS,2026-02-15,617.5,Consumer Cyclical,,,36.54,34.59,1.84,49400.0,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
J&KBANK.NS,2026-02-15,101.73999786376953,Financial Services,,,11.81,5.2,0.0,11203.43,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
JINDALSAW.NS,2026-02-15,190.17999267578125,Basic Materials,,16.44,11.39,10.78,0.44,12121.94,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1725.8593000000008,False,59.53,False,18.36,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
JPPOWER.NS,2026-02-15,14.949999809265137,Utilities,,,4.28,22.65,0.28,10251.88,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,142.37805,False,104.36,False,38.36300000000002,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
JSL.NS,2026-02-15,764.2000122070312,Basic Materials,,6.57,20.74,21.41,0.38,62948.6,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1725.8593000000008,False,59.53,False,18.36,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
JSWENERGY.NS,2026-02-15,474.70001220703125,Utilities,,12.8,8.31,36.49,2.19,83363.33,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,142.37805,False,104.36,False,38.36300000000002,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
KPRMILL.NS,2026-02-15,930.5,Consumer Cyclical,,,20.79,37.73,6.46,31871.72,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
LICHSGFIN.NS,2026-02-15,507.6499938964844,Financial Services,,,12.49,5.09,6.79,27923.95,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
LLOYDSME.NS,2026-02-15,1190.4000244140625,Basic Materials,,,17.05,27.1,1.0,64810.22,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1725.8593000000008,False,59.53,False,18.36,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
MANKIND.NS,2026-02-15,2060.5,Healthcare,,16.19,18.71,47.85,0.54,85058.48,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1100.9784999999997,False,334.23,False,51.66,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
MAZDOCK.NS,2026-02-15,2350.199951171875,Industrials,,25.11,25.19,39.37,0.02,94802.37,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1133.970849999963,False,624.8587999999795,False,93.79,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
MGL.NS,2026-02-15,1107.0999755859375,Utilities,,26.9,19.61,11.48,3.54,10935.69,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,142.37805,False,104.36,False,38.36300000000002,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
NATCOPHARM.NS,2026-02-15,823.8499755859375,Healthcare,,,16.79,9.48,3.01,14764.14,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1100.9784999999997,False,334.23,False,51.66,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
NAVA.NS,2026-02-15,554.4500122070312,Industrials,,6.15,13.46,17.64,0.16,15691.01,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1133.970849999963,False,624.8587999999795,False,93.79,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
NEWGEN.NS,2026-02-15,479.6000061035156,Technology,,24.05,19.9,22.73,3.25,6752.2,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,2519.7525000000046,False,50312.7,False,139.45,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
NLCINDIA.NS,2026-02-15,259.29998779296875,Utilities,,8.56,10.53,13.5,1.05,35955.49,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,142.37805,False,104.36,False,38.36300000000002,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
NMDC.NS,2026-02-15,79.43000030517578,Basic Materials,,,30.21,10.12,0.11,69833.41,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1725.8593000000008,False,59.53,False,18.36,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
NUVOCO.NS,2026-02-15,340.1000061035156,Basic Materials,,3.93,0.61,31.64,0.63,12155.68,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1725.8593000000008,False,59.53,False,18.36,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
ONGC.NS,2026-02-15,267.3999938964844,Energy,,7.56,13.86,8.84,0.44,336396.66,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,170.1304,False,241.52,False,76.96,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
PANAMAPET.NS,2026-02-15,291.6000061035156,Energy,,9.41,21.76,9.53,2.33,1767.12,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,170.1304,False,241.52,False,76.96,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
PFC.NS,2026-02-15,400.54998779296875,Financial Services,,11.29,19.37,5.24,0.0,132185.56,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
PNB.NS,2026-02-15,118.76000213623047,Financial Services,,13.24,7.34,7.67,0.0,136512.29,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
PTCIL.NS,2026-02-15,18384.0,Industrials,,,6.74,434.82,0.13,27562.3,-0.93,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1133.970849999963,False,624.8587999999795,False,93.79,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
RBLBANK.NS,2026-02-15,313.79998779296875,Financial Services,,,4.64,26.59,0.0,19381.92,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
RECLTD.NS,2026-02-15,346.8999938964844,Financial Services,,,19.86,5.31,6.66,91359.34,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
REDINGTON.NS,2026-02-15,262.75,Technology,,,19.19,11.64,0.28,20541.12,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,2519.7525000000046,False,50312.7,False,139.45,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
SAIL.NS,2026-02-15,159.27999877929688,Basic Materials,,-0.32,8.99,25.69,0.58,65791.01,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1725.8593000000008,False,59.53,False,18.36,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
SANDUMA.NS,2026-02-15,206.75,Basic Materials,,,20.95,17.42,0.64,10052.7,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1725.8593000000008,False,59.53,False,18.36,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
SARDAEN.NS,2026-02-15,502.5,Basic Materials,,,17.25,16.78,0.38,17707.16,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1725.8593000000008,False,59.53,False,18.36,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
SCI.NS,2026-02-15,264.42999267578125,Industrials,,,11.54,10.87,0.33,12317.12,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1133.970849999963,False,624.8587999999795,False,93.79,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
SHAKTIPUMP.NS,2026-02-15,640.0999755859375,Industrials,,,19.05,23.64,0.38,7905.25,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1133.970849999963,False,624.8587999999795,False,93.79,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
SHARDAMOTR.NS,2026-02-15,942.2999877929688,Consumer Cyclical,,,28.24,16.03,4.41,5409.53,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
SOUTHBANK.NS,2026-02-15,40.95000076293945,Financial Services,,17.35,9.35,7.71,0.0,10722.77,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
SPORTKING.NS,2026-02-15,108.79000091552734,Consumer Cyclical,,,21.66,11.71,0.48,1383.69,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
STYLAMIND.NS,2026-02-15,2218.39990234375,Consumer Cyclical,,,21.26,26.6,0.0,3759.76,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1051.3805000000034,False,157.5087000000005,False,285.18,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
TATACHEM.NS,2026-02-15,695.25,Basic Materials,,5.68,5.23,109.83,0.32,17711.93,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1725.8593000000008,False,59.53,False,18.36,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
TATAINVEST.NS,2026-02-15,630.1500244140625,Financial Services,,14.6,1.17,78.09,0.0,31882.63,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
TMB.NS,2026-02-15,649.6500244140625,Financial Services,,6.24,14.23,8.19,0.0,10287.3,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
UCOBANK.NS,2026-02-15,28.1299991607666,Financial Services,,6.03,6.31,13.66,0.0,35297.73,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
UNIONBANK.NS,2026-02-15,178.8699951171875,Financial Services,,12.59,12.05,7.21,0.0,136577.82,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,435.26070000000004,False,54.42,False,855.65,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
UPL.NS,2026-02-15,724.2999877929688,Basic Materials,,0.21,6.28,34.61,0.8,61223.93,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,1725.8593000000008,False,59.53,False,18.36,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
VADILALIND.NS,2026-02-15,5139.2998046875,Consumer Defensive,,21.09,21.95,30.21,0.26,3694.04,0.0,2026-02-15 23:35:15,2026-02-15 18:05:15,False,134.99575,False,95.34,False,43.93,False,23,True,,STALE_AS_OF_DATE,STALE_AS_OF_DATE,0,1,1,False,True,True,WATCH
